2.289827181409485324e-01,3.291718462225445146e-02,8.380829980944284330e-01,9.270105068812145577e-01,6.856450259524957680e-01,7.589563864341450916e-01
3.146265740220970386e-01,3.997518777443909849e-02,8.968018443905747539e-01,9.114543936713598304e-01,7.838161916572740084e-01,3.559210450820389671e+00
2.535607771529631571e-01,3.954764294254547313e-02,8.743372196751647563e-01,9.221607232126871612e-01,6.672049368161847571e-01,3.151748208244100180e+00
2.083632181253538829e-01,3.368981853866344356e-02,7.625735602995380447e-01,9.149790457912255759e-01,7.229173453389200477e-01,3.676083028138379838e+00
1.266503238230103912e-01,4.035067084747297195e-02,9.196674167095684194e-01,9.647326726219616067e-01,7.492397254435299025e-01,4.146830238040999816e+00
1.996213357831886359e-01,3.460033501271227857e-02,8.564490625661795864e-01,9.946723374755588321e-01,7.831271268312540723e-01,3.612189130516489932e+00
3.400253505289137501e-01,4.342922932321438556e-02,8.194641776614823847e-01,9.413979298840742249e-01,7.746629686829167305e-01,2.920762241189370112e+00
3.028564838345372268e-01,3.342259480313863190e-02,8.395060883094556115e-01,1.020468748044828011e+00,7.356721863731323641e-01,1.335694469501029991e+00
4.419517332393770870e-01,3.882310506045446447e-02,8.680255786783064309e-01,9.259594312940258032e-01,7.143087214249791428e-01,4.450096208420579735e+00
2.236346577649842016e-01,3.175693905799462785e-02,7.286582902245224425e-01,9.137783441815989782e-01,6.744323525929730723e-01,2.718770442309325297e+00
2.526478490060566351e-01,4.622665903034202384e-02,6.625089488795959936e-01,9.350478811192791673e-01,6.611703357371548906e-01,2.941094117586034784e+00
3.949864102316834047e-01,3.735389777238876802e-02,6.850701550004072438e-01,9.829908877714538251e-01,7.150966592203313876e-01,1.894100560094230001e+00
1.289634686770408101e-01,4.106108964898506908e-02,8.122802557716147787e-01,1.013388185285823306e+00,7.116817422227514900e-01,1.168296669659904863e+00
2.630955146490502328e-01,4.858223101559142054e-02,9.383295079485511891e-01,1.003321217270800814e+00,7.826847312458511396e-01,1.077477980899854915e+00
3.846228080346342226e-01,4.560670429248829538e-02,7.942999552383087636e-01,1.027275018785707594e+00,6.773362138631660034e-01,2.265813631416530249e+00
4.366361544551467522e-01,3.405789378972722686e-02,6.995427005671895904e-01,1.017624307554867213e+00,6.884897555234562594e-01,1.040445310614305008e+00
1.312049021959910688e-01,4.686087636002224388e-02,8.734140438998115874e-01,9.708760100310201979e-01,8.025753578240004682e-01,2.695545771914765076e+00
4.780911277772720847e-01,4.382814890008698838e-02,9.453515603537672174e-01,9.241050541379023375e-01,6.752350951697630999e-01,1.412473085131495054e+00
1.234880556385941353e-01,3.263121273364291003e-02,8.279362710215152354e-01,9.158461128020659592e-01,7.392110374182369048e-01,9.062601693172450679e-01
4.351804887623361151e-01,4.848688853531143289e-02,6.910202641512267485e-01,9.598484048417770254e-01,7.517016539097065575e-01,6.745437699183799429e-01
1.798146995175026186e-01,4.120236353819747149e-02,8.227975465768948560e-01,9.601561017767059614e-01,7.385951452184001953e-01,7.976690608402701166e-01
4.126373071082100052e-01,4.855763100138561772e-02,9.122177457869984352e-01,9.590917554959189628e-01,7.550346274902717258e-01,2.962779135758755178e+00
4.188496621462308722e-01,4.540091791834659218e-02,9.290653312200679581e-01,1.012086288890428731e+00,7.648811853275447881e-01,5.719297520548549674e-01
3.009665605161174207e-01,3.934964321449841568e-02,6.507498615797607799e-01,1.038214323495514568e+00,7.693164178488915983e-01,2.597953562667825178e+00
2.309622132971137776e-01,4.530074460732400748e-02,7.786536351691931701e-01,1.002422826130734856e+00,7.812339108381699537e-01,1.847796168411149909e+00
2.291524107637628871e-01,4.153927451632824508e-02,7.294966204764319340e-01,9.994119261599145876e-01,7.373457369126519279e-01,4.320640693581665026e+00
4.451380651481866568e-01,3.380032445000460267e-02,7.966425875162703729e-01,9.938500446510035724e-01,7.706540079897968853e-01,2.051001197271979937e+00
1.582344976295110839e-01,3.483870972028981633e-02,7.670424769969655943e-01,9.730250800833571967e-01,7.654326301080128792e-01,4.053647490238074802e+00
3.366943914075521405e-01,3.977695388083205691e-02,8.190173897315747853e-01,9.953901631798129923e-01,7.782562469083722512e-01,3.951370404151965054e+00
1.601690455062479979e-01,3.146261857796715106e-02,6.796054146855139422e-01,9.488833439286797899e-01,7.127931715269805180e-01,2.036928460316264733e+00
2.817189314371628672e-01,4.386154032843630340e-02,8.582694869032128082e-01,1.007460607291664978e+00,7.414687798968609966e-01,4.086329029363114707e+00
3.723465579327939756e-01,5.059574407404986152e-02,8.241847757534124241e-01,9.461569582690949609e-01,6.900748252299940821e-01,3.276505325752079756e+00
2.115689967451220843e-01,5.178402280906610478e-02,7.635232045034876514e-01,9.284992678312119496e-01,7.743468438931182529e-01,1.033420288735070081e+00
2.063506855619301195e-01,5.095304322370537708e-02,7.528025544664823654e-01,1.035263825331814491e+00,6.677999238084675326e-01,1.440878745835505015e+00
2.140510550986836902e-01,4.415775408439826660e-02,9.477138144161552091e-01,1.031631648238748422e+00,7.034657196172188209e-01,4.034910311981805719e+00
2.538718046673084650e-01,4.157863870050269861e-02,7.892068693203851959e-01,9.895148838024585558e-01,6.632893156341790331e-01,1.029418595024615080e+00
2.316273198086001295e-01,3.195462681696587676e-02,9.296154767341912040e-01,9.552117576306685676e-01,7.469734411929408457e-01,2.410486876741050111e+00
1.655673351729869403e-01,3.712250131499394978e-02,9.346971774118951748e-01,9.129275332060176051e-01,6.900399515580060150e-01,3.551007427135480232e-01
1.340583705564427630e-01,3.157359847545951337e-02,6.588291323786599207e-01,1.033261585380183645e+00,7.668757300097681640e-01,2.101938952669734739e+00
4.339150255441946435e-01,4.679072680936637030e-02,7.538373751082455554e-01,9.481126312448644455e-01,6.790948706796486878e-01,2.403191783303630036e+00
2.127225653173868414e-01,4.865969090302264821e-02,9.257239046635108437e-01,9.619526916115543891e-01,6.736414838814875905e-01,3.813599865762514973e+00
1.802730622486372614e-01,4.995686058934568907e-02,8.804645316994748061e-01,9.584160858470479605e-01,7.007933309252840637e-01,2.012064894447104901e+00
3.543480301394360543e-01,3.400027442560811519e-02,8.612386138004251013e-01,9.001123051285278009e-01,8.039769282831064068e-01,9.481895764544600036e-01
3.306412542361299445e-01,3.493027408673334694e-02,8.797360569364391925e-01,9.694797490231228387e-01,7.024297854531882379e-01,2.993398332508514947e+00
2.208663308094160338e-01,3.821248887551109003e-02,8.527606467180883776e-01,9.130771307027434336e-01,7.764782678717934150e-01,7.721590312570350001e-01
2.583561089318339721e-01,4.168467094500711428e-02,6.824383865591139298e-01,9.165277676751838465e-01,6.798456937603838401e-01,4.058442868563579609e+00
2.715807688450883606e-01,5.141441737470962836e-02,8.987848670846783072e-01,1.032212800502497752e+00,7.842955673605668254e-01,3.320686631274875289e+00
3.191425603526948374e-01,4.749344533316721823e-02,8.954354466646907706e-01,9.187496658123563975e-01,6.776608327824854561e-01,8.012899909971750168e-01
2.841292745747021065e-01,3.403880867084976142e-02,9.334146684069187794e-01,1.038022628449043250e+00,6.614602368551121270e-01,4.049018077963265405e+00
1.125920812950655658e-01,3.682430676824576671e-02,7.212617617826907468e-01,1.044175964645343013e+00,7.002119683621358393e-01,5.577734297537250141e-01
3.207163922968461756e-01,4.669101479389542453e-02,9.379883621429092599e-01,9.750284965003374049e-01,6.845337017871718777e-01,9.822082735784349872e-01
1.357370656018773714e-01,4.607977122762357824e-02,7.809053242219612390e-01,9.325305930651723862e-01,7.067027537140156968e-01,4.246373098879120178e+00
1.662680371441667693e-01,4.693678514528788065e-02,6.570369309219531440e-01,9.029558205947746385e-01,6.781312329725781574e-01,3.729236506836024923e+00
2.748687223612494845e-01,5.182202769108070622e-02,7.026239865899084336e-01,8.952020410527939953e-01,7.134250245344313512e-01,3.777814645615870326e+00
2.442379917664358191e-01,3.922842525367346150e-02,6.651348995084875870e-01,9.899651548575143511e-01,7.885712389194872163e-01,5.475121679948650177e-01
3.295164448261820866e-01,3.531372658238001588e-02,9.517065589571371831e-01,9.680184847686439387e-01,6.891183691438054204e-01,1.273465435719114858e+00
3.067825435721455163e-01,3.301273114097583866e-02,7.311200109809635750e-01,8.898914293846115209e-01,7.042488155963551044e-01,2.794667159353850128e+00
3.970686086783977164e-01,3.194040912902727791e-02,7.299912971068172052e-01,9.621946368456352205e-01,7.625929876284999187e-01,4.251644927624145254e+00
3.732987382089462680e-01,4.401973396824207518e-02,7.152900667020120062e-01,9.501759490719530188e-01,7.114413949457649711e-01,3.313113377075640020e+00
1.243805908319631365e-01,3.549777061295788377e-02,9.263574972681699604e-01,1.029118472082819924e+00,7.925277425741218407e-01,1.205291791125199907e+00
4.332505719774124575e-01,4.936979645970394903e-02,7.401194741660728216e-01,1.028118366363737879e+00,7.528675062927276951e-01,3.961240072988440275e+00
4.377658102913338789e-01,3.296271438152227617e-02,7.742742744976656155e-01,9.261963299462105947e-01,7.732931934357482051e-01,3.351187494355254870e+00
3.222153491778019796e-01,5.228441309085581773e-02,8.709938271440563762e-01,9.826483598000835817e-01,6.914057481958623130e-01,1.942110765400575145e+00
2.513648731454833363e-01,2.928144522373564429e-02,7.008628601117059542e-01,1.021986956178536632e+00,7.578269359899545421e-01,2.189080578903670027e+00
3.684967321982794974e-01,4.012530183343356038e-02,8.374990479147059741e-01,9.955373248300980471e-01,7.137930111294054081e-01,3.979224947714245175e+00
3.556995338966045250e-01,4.370982861358462673e-02,6.417789488299747713e-01,9.037496724541763671e-01,6.943170555576496650e-01,2.347917883571934983e+00
2.019240564039350705e-01,4.770854118226771495e-02,6.674577852146699186e-01,1.039502971891267169e+00,7.825072493156604025e-01,3.761026114340639825e+00
2.145885748007427540e-01,3.276271319730369308e-02,8.209166603532620510e-01,9.534780569219496460e-01,7.101170077766898459e-01,2.483124620898160106e+00
3.958494182173187825e-01,4.086994098905682993e-02,7.361978668309747675e-01,8.931798071792349525e-01,6.948141629786603879e-01,2.681967980681219998e+00
2.994834659782891206e-01,3.467828460849239208e-02,7.800948544809596097e-01,1.009217574193282063e+00,7.557890266116755740e-01,2.686737338538515374e+00
1.344138960372423530e-01,3.526728765028131624e-02,9.510238030176607626e-01,1.056648101498745440e+00,7.771835220854170778e-01,3.804433840401469702e+00
1.664962835534150587e-01,4.004165248730663651e-02,9.397064298879356237e-01,9.383327454727607986e-01,7.854291590904352027e-01,2.778976902582214858e+00
2.557001155645794443e-01,4.672337759203649965e-02,6.380909269743598733e-01,1.034362982898904049e+00,6.835456759383110592e-01,3.138062074307820026e+00
1.919527585466254405e-01,4.052712933024181508e-02,6.757658866145648258e-01,9.370304416545202075e-01,7.918939376545650610e-01,3.754965450515739711e+00
3.007863782226319893e-01,3.744965541214238802e-02,8.997520403245463649e-01,1.027122523893695405e+00,6.965056214230833653e-01,1.767870006402955108e+00
2.643195533903384131e-01,4.811992860148568002e-02,8.468945831649936640e-01,8.999850688805803856e-01,7.708227964975172819e-01,3.386722676499049900e+00
1.286923097332217658e-01,3.089832865247245722e-02,8.949115634394808616e-01,9.929367851566057723e-01,6.700637918556481276e-01,2.278570654354989955e+00
2.458034180122894707e-01,3.204092885580565875e-02,8.402200950092635345e-01,9.962325541879516466e-01,6.556288675857987469e-01,4.082122733736179399e+00
3.110905471908510522e-01,4.324955286439392116e-02,7.823136066073551609e-01,9.190114581440576025e-01,6.980712295966782222e-01,4.244038574274164866e+00
2.383934790214664035e-01,4.317583031303924568e-02,9.157743489142508020e-01,9.989741662654094689e-01,7.727737146734726670e-01,2.623858593620824742e+00
2.509962162486232273e-01,4.161327266874536440e-02,9.353738160215320230e-01,9.453997478236909613e-01,6.803494791160710209e-01,1.452226124181180023e+00
4.229501298611867410e-01,4.088041480167650676e-02,6.453648928201756174e-01,9.171563629296608511e-01,7.592764824853976968e-01,2.759038148866965301e+00
3.471073548094719130e-01,3.216686115321656936e-02,9.057684295983051692e-01,9.068555779743473488e-01,6.792460256083683312e-01,2.382534859862644794e+00
3.659139010586242025e-01,4.085126007484925215e-02,7.630299831321464277e-01,1.026023573304480019e+00,6.658607342233415771e-01,3.375129233034094955e+00
2.449724320345932904e-01,4.072640251341765744e-02,8.720124134730546928e-01,1.037145234760316059e+00,6.695442576273437085e-01,3.274965906407449889e+00
1.415448155945586706e-01,4.874278037861967672e-02,9.203498191254212424e-01,9.041629991136955757e-01,7.931345336913410149e-01,4.035072347113165314e+00
3.743297555184691427e-01,4.952989975504507036e-02,7.850563255342656310e-01,9.594312476910650256e-01,7.969228017795411123e-01,2.860248156862800428e+00
4.080124027573666656e-01,3.169439857877674044e-02,9.024032370085828259e-01,1.032153226711181926e+00,6.592303193990280974e-01,3.773073407417395053e+00
1.688731353010563541e-01,5.230268382388703063e-02,8.221037620203568430e-01,9.675030504545661936e-01,7.546079162854887334e-01,1.386702561900019948e+00
3.116824119992206432e-01,3.819282095157588292e-02,7.375090720392764032e-01,9.280343343548476120e-01,6.866104408537921922e-01,9.015800651209450178e-01
4.128762763921707823e-01,4.498550428715464289e-02,8.871752118130216136e-01,1.000506653955951286e+00,7.088272651052522910e-01,1.865928803886054865e+00
2.755360620879822031e-01,4.294778967010298709e-02,8.663090769677423975e-01,1.048899771540844794e+00,7.327760122696357348e-01,8.831307415524500826e-01
1.136571564538685075e-01,3.585542239657625585e-02,7.596706857058219686e-01,9.857581668506376626e-01,6.879777200183924135e-01,7.764758416765850102e-01
3.477876927880102498e-01,3.998854727792948427e-02,8.775386964614504404e-01,9.427674851716496551e-01,6.848647399293676941e-01,3.916913036907789802e+00
2.187567176789579071e-01,3.879592401545728375e-02,8.507770881514062911e-01,1.021687438930850345e+00,7.671454763305047830e-01,1.587694390619870166e+00
4.406635131568855668e-01,5.077566171562344910e-02,6.573830020043067712e-01,9.925695193094201674e-01,6.775038514391472644e-01,4.126593583052745373e+00
1.941625513693226446e-01,4.132380237450287291e-02,6.736763801727443379e-01,1.024430556166078921e+00,7.344643091831868364e-01,1.998122690045275096e+00
1.956990986650598285e-01,4.010783366418187862e-02,8.048043960283511877e-01,1.007192374052805706e+00,6.915261989503633799e-01,4.677045326962835148e+00
2.811031905374046791e-01,3.261069626887165562e-02,8.892458269397727211e-01,9.678584920995403351e-01,7.404969960481394553e-01,9.236316031543549965e-01
2.105114045712772608e-01,4.504196808344941572e-02,8.043366382062435704e-01,9.918294671891721981e-01,7.224023099676006865e-01,2.768834967660950497e+00
2.828792471092076433e-01,4.604163803443987735e-02,6.929425310109740277e-01,9.485579874151386370e-01,7.486754448412219487e-01,1.114388342065504967e+00
1.366008457213152560e-01,5.114552215821504405e-02,9.555155125925316462e-01,9.718771495013498463e-01,7.660293040052894575e-01,3.384447088334709974e+00
1.697730244932185995e-01,3.288732154657366541e-02,8.059135540660471442e-01,1.042892513700854007e+00,7.240198749927524435e-01,2.827137290597894648e+00
1.576470716030756170e-01,3.975084185627615618e-02,8.542982999557627855e-01,1.008654935063608038e+00,7.818677246194100094e-01,3.206963612977414835e-01
2.966925702687354116e-01,4.063314492401808031e-02,7.859119855728932125e-01,9.063792020305991848e-01,7.823351298790145458e-01,1.987516012052074954e+00
1.669617140536404087e-01,4.794167585890438121e-02,6.697821194143963597e-01,1.017314636536734263e+00,7.165596658267919805e-01,3.795359131847510170e+00
3.526230906823136779e-01,4.617501162479073495e-02,9.577253308012152466e-01,1.031004118680395099e+00,7.922282982064458023e-01,3.649873757763999915e+00
3.407177686547116502e-01,3.808826088511523683e-02,7.037718099169432140e-01,9.691088287425227987e-01,6.604917476048367542e-01,1.798466365851929982e+00
4.328879364157001142e-01,5.300676038146041880e-02,7.058484877197072072e-01,9.070985065572896300e-01,7.347911436501517457e-01,4.114735937665679799e+00
3.064063654209371323e-01,3.052000942336511799e-02,6.823750928493215184e-01,9.365809290691278211e-01,6.860747812733194451e-01,1.551439409239685041e+00
4.089740254453825830e-01,4.846186687373719992e-02,6.705181001130491314e-01,9.607976561327463694e-01,7.376020854051923425e-01,4.330998947721674597e+00
2.411505694425360447e-01,5.164414403253397151e-02,8.285422125581651809e-01,9.859772045060526402e-01,6.871734086376243278e-01,3.971941389646380216e+00
2.361596006481301302e-01,4.482828635429381148e-02,9.445003261659296045e-01,1.018671241323789500e+00,6.568843260777089688e-01,2.584248359728369859e+00
2.729248414598755557e-01,4.239018848305916437e-02,9.393080852501095590e-01,9.085928918506017693e-01,7.474727221507438957e-01,2.389670588881709801e+00
4.778453991643175081e-01,3.130743597142958412e-02,7.184552365405483254e-01,8.964647397172638144e-01,7.575554022985649949e-01,6.299858336441699347e-01
4.209660354826088580e-01,5.009528368548769872e-02,7.167345367109403398e-01,9.729962831505107879e-01,6.618568547065184493e-01,1.561233312727420053e+00
1.224876719658657132e-01,4.536948897402803826e-02,6.540587295250968047e-01,1.014980418737325696e+00,7.527265330780018582e-01,7.484194652829300187e-01
2.925123619003150433e-01,4.991986033442570581e-02,7.778078068426812486e-01,1.005031088241748582e+00,6.826266694987890293e-01,2.796260380687889846e+00
1.897749273180588947e-01,3.448220298029970599e-02,7.182664401631804196e-01,1.036123925088672015e+00,7.841230825482541356e-01,4.169420321318320077e+00
2.258817834105783517e-01,5.234069108825643857e-02,7.340235216181724143e-01,9.054130228809081915e-01,7.479173019181657445e-01,2.473595544272099822e+00
3.666083559823826166e-01,4.742675824746141189e-02,6.578716955333016037e-01,8.870351243463344693e-01,8.000992746073939399e-01,2.226237542396410252e+00
2.675795044782618426e-01,3.624050853495999064e-02,6.773345978585072480e-01,8.904824529436882186e-01,7.608567862717993124e-01,4.001030970586000102e+00
